,acc,AUC,F1,Kappa
0,0.5955944657325745,0.9042128920555115,0.5751082162217348,0.5259215324253123
1,0.6138418316841125,0.9089304208755493,0.6029675138831596,0.5475686012508294
2,0.6005649566650391,0.9075518846511841,0.5845628204772727,0.5315707077375955
3,0.5847457647323608,0.902341365814209,0.5653983296980101,0.5136027744775211
