,acc,AUC,F1,Kappa
0,0.6373425722122192,0.9090960025787354,0.6353955221216293,0.5748818156476523
1,0.6334823369979858,0.9055635929107666,0.6319271409703099,0.5704834001983385
2,0.6511580944061279,0.915263831615448,0.648671810870444,0.5910124576775886
3,0.6395041942596436,0.9102619886398315,0.6363358235375541,0.5780470395033845
