,acc,AUC,F1,Kappa
0,0.5886504054069519,0.9090550541877747,0.5714722817085255,0.5174300293680096
1,0.5761764645576477,0.9018186330795288,0.5568435864589681,0.5026009036716407
2,0.595588207244873,0.9058075547218323,0.5866712973765179,0.5255629715447385
3,0.604411780834198,0.9082046747207642,0.5862453202504094,0.53644144965595
