,acc,AUC,F1,Kappa
0,0.5007351040840149,0.8622894287109375,0.46685733793666534,0.4130706743484792
1,0.5202941298484802,0.8573708534240723,0.5014578034209479,0.43653825949316283
2,0.4870588183403015,0.8568134903907776,0.44655948619899094,0.4012316475975197
3,0.5367646813392639,0.8641656637191772,0.5107584559789958,0.4563825962030228
