,acc,AUC,F1,Kappa
0,0.8797305822372437,0.9773773550987244,0.8794445678386493,0.8593269058632618
1,0.8948043584823608,0.9824503660202026,0.8947865207096825,0.8770443239832723
2,0.9037536382675171,0.9824962615966797,0.903608904727373,0.8874177846430201
3,0.8854668140411377,0.9797005653381348,0.8855316200006048,0.8660871396508878
