,acc,AUC,F1,Kappa
0,0.8768709301948547,0.9837352633476257,0.8763349592980405,0.8560207466147702
1,0.8929378390312195,0.9875156879425049,0.8926994111998707,0.8746948766169578
2,0.8827683329582214,0.9853907823562622,0.8822098396142869,0.8627814446813356
3,0.8836157917976379,0.9865854978561401,0.883123675411464,0.8637138881236869
