,acc,AUC,F1,Kappa
0,0.6539252996444702,0.9346789121627808,0.6483213001248834,0.5935065677550659
1,0.6747058629989624,0.9359678626060486,0.6702991416903558,0.6182048969760374
2,0.6347059011459351,0.927438497543335,0.6301466816661326,0.5714159138179395
3,0.6923529505729675,0.9406607151031494,0.6892828169336437,0.6393423138760317
