,acc,AUC,F1,Kappa
0,0.7599548101425171,0.9626542925834656,0.7574234747292755,0.7189001443393614
1,0.7553672194480896,0.9618606567382812,0.7534503980282596,0.7133470299601556
2,0.7536723017692566,0.9637845158576965,0.7505302095094982,0.7114766920278575
3,0.7632768154144287,0.9640334844589233,0.760018124693865,0.7226957659812956
