,acc,AUC,F1,Kappa
0,0.8791301846504211,0.9839990139007568,0.8791543693474788,0.858528139966733
1,0.8889830708503723,0.9871790409088135,0.8887568948526292,0.8699404943311997
2,0.8810734748840332,0.9845092296600342,0.8808223536317323,0.8607489046755923
3,0.8836157917976379,0.9837443828582764,0.88261570481548,0.8637845822392833
