,acc,AUC,F1,Kappa
0,0.9536842107772827,0.9978740811347961,0.953633308422677,0.945842811273236
1,0.9511578679084778,0.9977732300758362,0.9510269057135181,0.9429113038519432
2,0.9520000219345093,0.9982170462608337,0.9518390013504571,0.9438893014150672
3,0.9389216303825378,0.9967782497406006,0.9387514214532434,0.9285982307926378
