,acc,AUC,F1,Kappa
0,0.7376523613929749,0.9557884335517883,0.7370603886429447,0.6931757294361103
1,0.7636305093765259,0.9639895558357239,0.763255769363931,0.7236901782789852
2,0.7648379802703857,0.9613022804260254,0.7643843989162648,0.7248323529836833
3,0.7529675960540771,0.9610533118247986,0.7528378076361684,0.7110886865488779
