,acc,AUC,F1,Kappa
0,0.7443874478340149,0.957804799079895,0.7432252643278958,0.7010454793439483
1,0.7687620520591736,0.9650286436080933,0.7681319355084284,0.7296037099778061
2,0.7670837640762329,0.9659913778305054,0.7665801025970949,0.727560649407077
3,0.744947075843811,0.958373486995697,0.7442693409155433,0.7016491550148405
