,loss_v,val_loss_v,acc_v,val_acc_v,auc_v,val_auc_v,loss_w,val_loss_w,acc_w,val_acc_w,auc_w,val_auc_w
0,2.083878755569458,2.016819477081299,0.12408088147640228,0.166115403175354,0.485803484916687,0.5202999114990234,2.080787420272827,2.0294902324676514,0.13574276864528656,0.1518557220697403,0.4989021420478821,0.5135393142700195
1,2.01670241355896,1.9596598148345947,0.1635110229253769,0.21719956398010254,0.5200231075286865,0.5535073280334473,2.0220787525177,1.9771898984909058,0.15136265754699707,0.18139047920703888,0.5215331315994263,0.5419838428497314
2,1.9563219547271729,1.9087408781051636,0.20753677189350128,0.25468578934669495,0.5560030341148376,0.5881872773170471,1.9714301824569702,1.9332212209701538,0.18325600028038025,0.221641406416893,0.5488169193267822,0.5718887448310852
3,1.9023969173431396,1.8633466958999634,0.24319852888584137,0.2730613648891449,0.5926705598831177,0.6226199865341187,1.92922043800354,1.8973543643951416,0.219005286693573,0.2532671093940735,0.5773894190788269,0.5983445048332214
4,1.8542799949645996,1.8226622343063354,0.27527573704719543,0.30209481716156006,0.6298631429672241,0.6547932624816895,1.8951431512832642,1.8686859607696533,0.244559183716774,0.27104026079177856,0.602597713470459,0.6198329925537109
5,1.8111908435821533,1.7858692407608032,0.30707719922065735,0.31789782643318176,0.6643776297569275,0.6834861636161804,1.8682206869125366,1.8458317518234253,0.2581530511379242,0.2726084589958191,0.6229734420776367,0.6365617513656616
6,1.7723267078399658,1.7521401643753052,0.32444852590560913,0.32892319560050964,0.694789707660675,0.7079583406448364,1.8469843864440918,1.8272510766983032,0.26560354232788086,0.2746994197368622,0.6387759447097778,0.6506519317626953
7,1.736878514289856,1.7206932306289673,0.3386029303073883,0.341418594121933,0.7205034494400024,0.7284350395202637,1.829836368560791,1.811570405960083,0.2716815769672394,0.28280189633369446,0.6511638760566711,0.6615015268325806
8,1.7040789127349854,1.690883994102478,0.35487133264541626,0.3572216033935547,0.7411733865737915,0.7457254528999329,1.8153610229492188,1.7977396249771118,0.2802431285381317,0.29116570949554443,0.6613987684249878,0.6711671352386475
9,1.6732827425003052,1.6622449159622192,0.37132352590560913,0.3748621940612793,0.7583285570144653,0.7605123519897461,1.8024948835372925,1.7850710153579712,0.28926214575767517,0.29665446281433105,0.6698629856109619,0.6796894073486328
10,1.644012689590454,1.6344900131225586,0.38575369119644165,0.39213523268699646,0.7726508378982544,0.7733936309814453,1.7905510663986206,1.773183822631836,0.2961897850036621,0.30083638429641724,0.6776629686355591,0.6870690584182739
11,1.615957498550415,1.6074821949005127,0.4045036733150482,0.4086732864379883,0.7850699424743652,0.7848033308982849,1.779160499572754,1.7619128227233887,0.3049473762512207,0.3073706328868866,0.6847981214523315,0.6939138174057007
12,1.5889440774917603,1.581196665763855,0.42141544818878174,0.42888644337654114,0.7958743572235107,0.7951502799987793,1.768181562423706,1.751228928565979,0.30952224135398865,0.31416621804237366,0.6915012001991272,0.700106143951416
13,1.562896728515625,1.5556753873825073,0.4346507489681244,0.4428519010543823,0.8052499294281006,0.804391086101532,1.7575968503952026,1.7411373853683472,0.31475067138671875,0.32043910026550293,0.6976094245910645,0.7058647274971008
14,1.537800908088684,1.530998945236206,0.4464154541492462,0.4571848511695862,0.8134437203407288,0.8123308420181274,1.7474290132522583,1.7316274642944336,0.3237696886062622,0.32828018069267273,0.7032644748687744,0.7106389403343201
15,1.5136743783950806,1.5072567462921143,0.45909926295280457,0.4700477719306946,0.8206069469451904,0.819388747215271,1.7376824617385864,1.7226378917694092,0.3316776752471924,0.33612126111984253,0.7084558010101318,0.7153242826461792
16,1.4905502796173096,1.4845349788665771,0.47095587849617004,0.4785005450248718,0.8268052935600281,0.8254133462905884,1.7283172607421875,1.7140741348266602,0.3392588794231415,0.34500783681869507,0.7134679555892944,0.7195106148719788
17,1.4684662818908691,1.462902307510376,0.4829963147640228,0.48915839195251465,0.8321255445480347,0.8309021592140198,1.7192623615264893,1.7058179378509521,0.3440951704978943,0.3481442630290985,0.7182161808013916,0.7234150171279907
18,1.4474530220031738,1.4423991441726685,0.49209558963775635,0.49797868728637695,0.8368305563926697,0.8354350924491882,1.7104318141937256,1.6977592706680298,0.3461865186691284,0.3518034517765045,0.7226693630218506,0.7275393009185791
19,1.427525281906128,1.423034429550171,0.5012867450714111,0.5060639381408691,0.8409565687179565,0.839694619178772,1.7017545700073242,1.6898094415664673,0.3480164706707001,0.3523261845111847,0.7269193530082703,0.7311469912528992
20,1.4086705446243286,1.4047749042510986,0.5068014860153198,0.5086365342140198,0.8446002006530762,0.8434224724769592,1.6931861639022827,1.6819201707839966,0.3504346013069153,0.3544171452522278,0.731174111366272,0.7346228957176208
21,1.3908452987670898,1.3875582218170166,0.5116727948188782,0.5119441151618958,0.8480111360549927,0.8468160629272461,1.6847206354141235,1.6740872859954834,0.35148030519485474,0.3565081059932709,0.7351257801055908,0.7382287383079529
22,1.3739808797836304,1.3712972402572632,0.5142463445663452,0.5148842334747314,0.8512207865715027,0.850151777267456,1.6763850450515747,1.6663360595703125,0.35383307933807373,0.35703083872795105,0.7388724684715271,0.7414320111274719
23,1.3579888343811035,1.3558897972106934,0.5164521932601929,0.5211319327354431,0.8542847037315369,0.8531112670898438,1.6682313680648804,1.658713936805725,0.3569047749042511,0.35729220509529114,0.7425047159194946,0.7448667287826538
24,1.3427717685699463,1.3412339687347412,0.520312488079071,0.5262771248817444,0.8572198152542114,0.8562660813331604,1.6603209972381592,1.6512796878814697,0.35781973600387573,0.3580763339996338,0.7459182739257812,0.747724175453186
25,1.328233003616333,1.3272277116775513,0.5242646932601929,0.5332598090171814,0.860018789768219,0.859199047088623,1.6527127027511597,1.6440870761871338,0.3608260750770569,0.3583377003669739,0.7490202188491821,0.7505029439926147
26,1.3142821788787842,1.3137820959091187,0.5282168984413147,0.5369349718093872,0.8628349900245667,0.8620723485946655,1.6454530954360962,1.6371879577636719,0.3623946011066437,0.35886043310165405,0.7518507242202759,0.7534620761871338
27,1.3008416891098022,1.3008204698562622,0.5328124761581421,0.5424476265907288,0.8655966520309448,0.8648866415023804,1.6385704278945923,1.6306216716766357,0.36474740505218506,0.35859906673431396,0.7545892000198364,0.7558209300041199
28,1.2878493070602417,1.2882802486419678,0.5398896932601929,0.5486953258514404,0.8684129118919373,0.86774742603302,1.6320749521255493,1.6244122982025146,0.36585843563079834,0.35886043310165405,0.7569393515586853,0.7579526901245117
29,1.2752553224563599,1.2761127948760986,0.5482536554336548,0.5531054735183716,0.8712402582168579,0.8705233931541443,1.6259572505950928,1.6185634136199951,0.3669041097164154,0.3578149378299713,0.7591511011123657,0.7600724101066589
30,1.2630220651626587,1.2642804384231567,0.5546875,0.5597206950187683,0.873993992805481,0.87335205078125,1.6201915740966797,1.6130616664886475,0.3676230311393738,0.3604286313056946,0.7611730098724365,0.7619825601577759
