,acc,AUC,F1,Kappa
0,0.8881672024726868,0.9844258427619934,0.8878917994110007,0.8690560690281477
1,0.8906779885292053,0.9862039089202881,0.8902675180320003,0.8719935685640019
2,0.8943502902984619,0.9845829606056213,0.8937654187948971,0.8763204290727142
3,0.8872881531715393,0.9856610894203186,0.8864331812298412,0.8680920906711618
