,acc,AUC,F1,Kappa
0,0.3511083126068115,0.742339551448822,0.3005302824767468,0.23138775092223085
1,0.3360518515110016,0.7328503727912903,0.27916154298514795,0.2122000968220472
2,0.36302801966667175,0.7466248869895935,0.30896373102112573,0.24520116780030088
3,0.3352855145931244,0.7484516501426697,0.28621091561577316,0.21317813721154466
